zip_code,competitor_count,avg_competitor_rating,market_saturation_score,opportunity_score,avg_price_tier,total_reviews,total_population,median_age,median_household_income,per_capita_income,pct_bachelors_plus,poverty_rate,diversity_index,pct_hispanic,median_gross_rent,median_home_value,housing_occupancy_rate,unemployment_rate,income_rent_ratio,pct_transit_commuters,total_households,has_tj
91710,2.0,4.95,1.98,0.481,0.0,115.0,81466.0,38.4,98099.0,34124.0,0.2522632435108565,0.0805734907814303,0.6199612098634883,0.5946284339479047,1819.0,603800.0,0.956954732510288,0.0487009803921568,4.494181784863478,0.009675794608064,23254.0,0
91711,2.0,4.95,1.98,0.481,3.0,61.0,37542.0,41.4,115079.0,53771.0,0.5311406299713649,0.0510361728197751,0.6084809588143362,0.2495338554152682,1983.0,839400.0,0.9555324983324688,0.0546261157731573,4.836064884854597,0.016337605357349,12893.0,1
91722,0.0,0.0,0.0,0.0,0.0,0.0,34470.0,37.7,95157.0,33427.0,0.231659908874305,0.0653321729039744,0.6075179284734195,0.6352480417754569,1898.0,588200.0,0.9593262513159154,0.0539783048736181,4.177950474183351,0.0186106298552506,10024.0,0
91723,0.0,0.0,0.0,0.0,0.0,0.0,17964.0,38.1,82018.0,37613.0,0.2205824010156312,0.0993097305722556,0.5893171373420973,0.6488532620797149,1650.0,634800.0,0.9620727329483376,0.0650301065308013,4.142323232323232,0.0333500753390256,6164.0,0
91724,1.0,5.0,1.0,0.909,0.0,5.0,28575.0,38.5,96720.0,40291.0,0.3222851514405319,0.0874540682414698,0.6317573392445037,0.552930883639545,2026.0,664900.0,0.9652377905736832,0.0657036942349482,3.9782823297137218,0.024455753463387,9052.0,0
91730,1.0,3.5,0.7,1.25,2.0,309.0,71040.0,34.3,84850.0,36639.0,0.3021505598053568,0.101928490990991,0.6673544007205164,0.4528293918918919,2137.0,558600.0,0.9639827240475088,0.0500825390063368,3.3087661831227577,0.0135993532367038,24998.0,0
91731,8.0,4.1125,6.58,0.15,1.4,220.0,28201.0,35.9,57047.0,21981.0,0.1391418794419584,0.1704194886706145,0.5949396437838548,0.6490904577851849,1508.0,585800.0,0.9473684210526316,0.0805592543275632,3.152464633068081,0.0514515184472517,8370.0,0
91732,4.0,4.325,3.46,0.281,2.0,161.0,58888.0,37.6,62047.0,23426.0,0.1342160774646097,0.1624099986414889,0.5921254145176379,0.6599816601005298,1672.0,604300.0,0.975204546874024,0.0593621294121651,3.0924541467304625,0.0426031533042603,15614.0,0
91733,10.0,4.55,9.1,0.109,1.5714285714285714,558.0,42953.0,37.9,63883.0,22238.0,0.1051797768287643,0.1911158708355644,0.5499689846381373,0.7231858077433474,1600.0,576400.0,0.9738573715098702,0.0748396975787156,3.3272395833333333,0.0353711329321085,10952.0,0
91737,0.0,0.0,0.0,0.0,0.0,0.0,23108.0,43.5,112857.0,52950.0,0.3820410665032179,0.0836074086896312,0.6206716416738791,0.318331313830708,2308.0,775700.0,0.9564270152505446,0.0773385921289548,4.074848353552859,0.0104354425576321,7902.0,1
91739,3.0,3.033333333333333,1.82,0.521,1.5,490.0,41319.0,36.2,138079.0,52167.0,0.4137058551013862,0.0453060335438902,0.6978610160248085,0.3442000048403882,2303.0,798600.0,0.9504511894995898,0.0492097701149425,4.996345346649298,0.0215315666406858,11586.0,0
91740,0.0,0.0,0.0,0.0,0.0,0.0,27131.0,38.0,96433.0,38336.0,0.2875883486828015,0.0848475913162065,0.5917165318549739,0.4965906159006302,2092.0,647000.0,0.9747967479674796,0.0517984542211652,3.841340025493946,0.030380761523046,8393.0,0
91741,0.0,0.0,0.0,0.0,0.0,0.0,26052.0,42.9,117252.0,53786.0,0.4261391812221059,0.0537002917242438,0.5784246537455513,0.2978274220789191,2073.0,875100.0,0.9506280720917532,0.0684049079754601,4.713458755426918,0.0334257159653985,8703.0,0
91744,1.0,3.4,0.68,1.282,1.0,79.0,79380.0,36.1,86290.0,25403.0,0.1185503801384722,0.1020786092214663,0.5086281756625664,0.8034391534391534,1807.0,556300.0,0.9648480410106188,0.0675590321640268,3.979431839144069,0.0261193024070729,18445.0,0
91745,0.0,0.0,0.0,0.0,0.0,0.0,55489.0,43.4,101427.0,39220.0,0.3346662717219589,0.1056245381967597,0.6584413335682163,0.4319594874659842,2084.0,742500.0,0.9543442813883064,0.0541366513861602,4.055782149712092,0.0326009922041105,16388.0,0
91746,0.0,0.0,0.0,0.0,0.0,0.0,29429.0,38.8,83634.0,26674.0,0.145995995995996,0.1174691630704407,0.4896080617676219,0.8396139862040845,1680.0,595800.0,0.9661659223169576,0.0729599356827013,4.148511904761905,0.0233288470165993,7139.0,0
91748,2.0,5.0,2.0,0.476,0.0,14.0,43851.0,43.2,83610.0,35523.0,0.3393583509190445,0.0990855396684226,0.5676405537184538,0.3069257257531185,1861.0,730300.0,0.9578393546124166,0.0613719974031594,3.743954862976894,0.018689377809321,13654.0,0
91750,0.0,0.0,0.0,0.0,0.0,0.0,33436.0,45.1,103774.0,48771.0,0.3872962808190556,0.0804222993181002,0.5964451632164722,0.3617956693384376,2006.0,734500.0,0.9627139842101148,0.0609741574371799,4.3109837155201065,0.0061736503349533,12316.0,1
91752,8.0,4.5875,7.34,0.134,2.0,551.0,37173.0,35.0,108779.0,34365.0,0.1986899563318777,0.0743550426384741,0.5894490424785199,0.6158233126193743,1944.0,583400.0,0.9590764962346412,0.0587934560327198,4.663022976680384,0.0078040444317858,9679.0,0
91754,6.0,3.85,4.62,0.212,1.75,793.0,33937.0,44.2,83490.0,39003.0,0.351823619092295,0.1175118602115685,0.5822844822694572,0.3109585408256475,1784.0,808600.0,0.9430334678376454,0.0570866141732283,3.899943946188341,0.0197526066964574,11919.0,0
91755,2.0,4.75,1.9,0.5,3.0,5.0,26418.0,45.1,70459.0,31814.0,0.2737999598312914,0.1215459156635627,0.4848484815891001,0.2201529260352789,1802.0,704600.0,0.9343339587242028,0.0588012713788406,3.258370329263781,0.0303951367781155,8466.0,0
91759,0.0,0.0,0.0,0.0,0.0,0.0,299.0,54.6,111071.0,53322.0,0.5617529880478087,0.0167224080267558,0.3449770719646222,0.1806020066889632,1359.0,350000.0,0.4076086956521739,0.0,6.810829040961491,0.0,150.0,0
91761,1.0,4.6,0.92,0.98,0.0,9.0,61837.0,33.3,89041.0,32234.0,0.1981807673945272,0.0954444749907013,0.5556627509991949,0.6971069101023659,1820.0,543400.0,0.973160979350386,0.0595833082435117,4.076968864468864,0.0054269175108538,17767.0,0
91762,0.0,0.0,0.0,0.0,0.0,0.0,62990.0,32.6,74245.0,28852.0,0.1872746134466235,0.1306715351643118,0.5550086554648108,0.7053183044927767,1665.0,512800.0,0.9443988510463684,0.0572772898368883,3.715965965965966,0.0128437853204096,18412.0,0
91763,0.0,0.0,0.0,0.0,0.0,0.0,37698.0,32.7,72997.0,25329.0,0.1843321881494677,0.1466125523900472,0.5667152953623339,0.7122924293065945,1711.0,484900.0,0.9785790442958224,0.0628999617130667,3.5552795636080265,0.0149729404690318,10096.0,0
91764,1.0,3.6,0.72,1.22,1.0,31.0,55311.0,31.8,71336.0,26285.0,0.1605016213734324,0.1569488890094194,0.5446305589822205,0.7119379508596844,1979.0,475300.0,0.96462553266009,0.0574688652334237,3.003874010442985,0.0105199194865367,16525.0,0
91765,0.0,0.0,0.0,0.0,0.0,0.0,45303.0,44.9,105712.0,46501.0,0.4924692469246924,0.0965719709511511,0.5975885383999924,0.1866763790477451,2310.0,839700.0,0.9571591774562072,0.0534472396325233,3.813564213564213,0.0184226481973788,15081.0,0
91766,1.0,5.0,1.0,0.909,0.0,4.0,69517.0,34.1,72692.0,25466.0,0.173801021561271,0.142411208769078,0.5527462590746401,0.7279802062804781,1654.0,517500.0,0.9632599869680718,0.0582305849354292,3.662434502216848,0.0131972832909518,19218.0,0
91767,2.0,4.9,1.96,0.485,2.0,196.0,50715.0,35.3,75870.0,28313.0,0.2005895223046067,0.1466035689638174,0.5564273231868924,0.6953366853987972,1651.0,547900.0,0.9536012424771888,0.0711963971020168,3.829497274379164,0.020678569877058,14736.0,0
91768,0.0,0.0,0.0,0.0,0.0,0.0,35443.0,30.6,71462.0,22441.0,0.1194932056675854,0.1354851451626555,0.5130154810553744,0.7420365093248315,1546.0,485900.0,0.965766800689259,0.078176085941149,3.851983613626563,0.042214983713355,8407.0,0
91770,9.0,4.366666666666666,7.86,0.126,1.4,330.0,59410.0,43.2,70863.0,26015.0,0.2234118486795146,0.116007406160579,0.5270273607601348,0.3007911126073052,1674.0,673800.0,0.9443966259252884,0.0499294587247513,3.5276284348864992,0.0145261358992458,16458.0,0
91773,0.0,0.0,0.0,0.0,0.0,0.0,34066.0,42.7,101466.0,46643.0,0.3606955115244642,0.0923794986203252,0.6255014698863094,0.3612399459872013,2202.0,714400.0,0.9667992531861352,0.0530191458026509,3.8399182561307903,0.0095226393069976,11910.0,1
91775,5.0,4.36,4.36,0.224,2.0,467.0,24169.0,43.8,107359.0,49317.0,0.4629271070615034,0.1152302536306839,0.630469659255213,0.2433696056932434,1922.0,976500.0,0.9358683314415436,0.063256191636216,4.6548300381547,0.0325863762164092,8245.0,0
91776,8.0,4.3125,6.9,0.143,2.2857142857142856,1721.0,37340.0,43.1,77147.0,30166.0,0.2825801878433457,0.133851098018211,0.5615419552994583,0.2817086234600964,1742.0,777500.0,0.9189297766350636,0.0773319959879638,3.690537696134711,0.0195015645954403,11437.0,0
91780,4.0,3.525,2.82,0.342,1.25,380.0,35556.0,42.7,94946.0,40349.0,0.394990366088632,0.0982675216559793,0.5344899603523797,0.1842726965912926,1984.0,875200.0,0.9413337654971234,0.0592816719896901,3.987987231182796,0.0350502895458701,11617.0,0
91784,0.0,0.0,0.0,0.0,0.0,0.0,26116.0,46.8,145496.0,59313.0,0.4315101007437101,0.0620692295910552,0.5843496833459482,0.2870271098177362,2663.0,801400.0,0.9742489270386266,0.049945075064079,4.553010389285268,0.0117295127135322,8853.0,0
91786,1.0,5.0,1.0,0.909,0.0,16.0,56025.0,34.1,81973.0,35353.0,0.2683257197492829,0.1220526550647032,0.6323204183293757,0.4987237840249888,1798.0,573100.0,0.9689363817097416,0.0474481396114586,3.799267704857249,0.0179800934679462,19495.0,0
91789,0.0,0.0,0.0,0.0,0.0,0.0,41377.0,46.1,123555.0,48176.0,0.5006225425950197,0.072165695918022,0.5398484278618512,0.1925224158348841,2690.0,910400.0,0.9383683121489802,0.0460611900746808,3.8276022304832713,0.020403946484839,12698.0,0
91790,0.0,0.0,0.0,0.0,0.0,0.0,44855.0,38.0,97868.0,35544.0,0.2238946378174976,0.0876825326050607,0.6093696306868714,0.6206888864117712,2113.0,653400.0,0.9583113853563098,0.0644098651987343,3.859757059473103,0.0257140100347356,12735.0,0
91791,0.0,0.0,0.0,0.0,0.0,0.0,33902.0,43.1,96470.0,40177.0,0.3136827664124602,0.0830629461388708,0.6625437742709881,0.5052799244882308,1806.0,715400.0,0.9471698113207548,0.0844058164800267,4.451365817644888,0.0264689318565796,10793.0,0
91792,0.0,0.0,0.0,0.0,0.0,0.0,31208.0,39.8,94439.0,34343.0,0.3294522360412807,0.1189438605485773,0.6733741398303295,0.422936426557293,2136.0,619200.0,0.9700272479564032,0.0530941704035874,3.684417915106117,0.0270164447924823,9256.0,0
91801,8.0,3.9875,6.38,0.154,1.8,1049.0,53320.0,41.0,81580.0,39890.0,0.3741423513612501,0.1071830457614403,0.6248873984554405,0.3275318829707427,1810.0,761100.0,0.9266042284866468,0.0582944127313613,3.755985267034991,0.021507793764988,19985.0,0
91803,2.0,5.0,2.0,0.476,2.0,16.0,29006.0,41.2,76694.0,35635.0,0.3337917951150106,0.1554505964283251,0.6347752172950863,0.3934358408605116,1735.0,772000.0,0.960349909670058,0.048280024140012,3.683669548511047,0.0308499928088594,10100.0,0
91901,0.0,0.0,0.0,0.0,0.0,0.0,18669.0,42.0,110013.0,48764.0,0.2746543778801843,0.0868819968932454,0.3557159784429613,0.1832449515239166,1963.0,740000.0,0.9638463846384638,0.0631444668863612,4.6702750891492615,0.0057477871019657,6425.0,0
91902,7.0,4.114285714285715,5.76,0.171,1.5,511.0,17121.0,46.5,123516.0,58029.0,0.377020697990633,0.0518661293148764,0.6111357906503732,0.4529525144559313,2043.0,843400.0,0.9583796664019064,0.075082690187431,5.038179148311307,0.0144712430426716,6033.0,0
91905,0.0,0.0,0.0,0.0,0.0,0.0,1411.0,52.5,86000.0,35589.0,0.0873215785054576,0.1573352232459249,0.372270009666952,0.1984408221119773,427.0,339800.0,0.780559646539028,0.0561330561330561,16.78376268540203,0.0,530.0,0
91906,0.0,0.0,0.0,0.0,0.0,0.0,4281.0,33.8,49344.0,27252.0,0.0755555555555555,0.2576500817565989,0.5011603484298166,0.3534220976407381,1158.0,302800.0,0.9215262778977682,0.0518648018648018,3.550949913644214,0.0,1280.0,0
91910,19.0,4.321052631578947,16.42,0.061,1.9,777.0,76313.0,38.4,84111.0,36706.0,0.2551346674691543,0.1087494922228191,0.5868439082794243,0.6340335198458978,1830.0,621200.0,0.9188348820586132,0.0928502181289384,3.830191256830601,0.0346550876618056,25709.0,0
91911,24.0,4.345833333333333,20.86,0.048,1.3846153846153846,1258.0,87799.0,35.4,77705.0,30345.0,0.1784113077107361,0.1110718800897504,0.5657077911261832,0.7282656977869908,1875.0,574200.0,0.9278084580729544,0.114049622814285,3.4535555555555555,0.0374630968136007,25537.0,0
91913,0.0,0.0,0.0,0.0,0.0,0.0,56102.0,34.7,124531.0,43092.0,0.384510908010526,0.0544900360058464,0.6859965793995535,0.4896260382874051,2786.0,675600.0,0.9518612471240636,0.0546825452751744,3.7249042833213686,0.0089556828227697,16135.0,0
91914,3.0,4.266666666666667,2.56,0.376,2.0,528.0,17373.0,37.5,162889.0,47266.0,0.4394711829257755,0.0337305013526736,0.6355464619586149,0.5377885224198469,3084.0,865900.0,0.979381443298969,0.0823160851247704,4.4014537397319495,0.0131468865782239,4750.0,1
91915,0.0,0.0,0.0,0.0,0.0,0.0,35608.0,34.2,136297.0,41352.0,0.4571573979827889,0.0638058863176814,0.6906735553140919,0.4459952819591103,2788.0,692300.0,0.969987414076871,0.047624207617706,4.073917981826877,0.0034552260293694,10019.0,0
91916,0.0,0.0,0.0,0.0,0.0,0.0,1833.0,54.8,115324.0,51826.0,0.1674074074074074,0.0130932896890343,0.2521410484586526,0.1391162029459901,3501.0,576900.0,0.8385714285714285,0.0061791967044284,2.7450252308864136,0.0,587.0,0
91917,0.0,0.0,0.0,0.0,0.0,0.0,851.0,36.0,96797.0,30493.0,0.4170040485829959,0.3713278495887191,0.6099440801891585,0.3971797884841363,1608.0,574500.0,0.7789115646258503,0.0184615384615384,5.016428275290216,0.0,229.0,0
91931,0.0,0.0,0.0,0.0,0.0,0.0,749.0,40.2,56518.0,23644.0,0.2283464566929134,0.2229639519359145,0.0,0.0,1758.0,597700.0,0.8641304347826086,0.0754716981132075,4.1805208333333335,0.0,318.0,0
91932,5.0,4.44,4.44,0.22,1.5,112.0,26157.0,33.7,75731.0,33164.0,0.2183586696953812,0.1528080437359024,0.5883017128802321,0.5282333600948121,1841.0,744100.0,0.9007807095562804,0.0684720078574435,3.427982980264349,0.048306963234732,9115.0,0
91934,0.0,0.0,0.0,0.0,0.0,0.0,1251.0,60.4,86305.5,19628.0,0.0814524043179587,0.4508393285371702,0.444999302945954,0.4268585131894484,1758.0,325800.0,1.0,0.1447368421052631,4.1805208333333335,0.0,425.0,0
91935,2.0,4.75,1.9,0.5,1.0,26.0,9320.0,52.2,130290.0,50180.0,0.2936188559931014,0.0466738197424892,0.4250316781650642,0.3084763948497854,1942.0,793400.0,0.9518565135305224,0.0250511247443762,5.590885684860968,0.0034300791556728,3025.0,0
91941,7.0,4.342857142857143,6.08,0.162,1.8333333333333333,573.0,33602.0,40.8,107055.0,51579.0,0.4128166915052161,0.0863341467769775,0.5412726963021726,0.2808463781917743,1867.0,842300.0,0.9617317356010824,0.0556533590777443,4.778387787895019,0.0141391391391391,12440.0,0
91942,17.0,4.370588235294117,14.86,0.067,1.8571428571428568,1420.0,40995.0,36.4,80996.0,43521.0,0.3580424860153059,0.1162580802536894,0.5559126972443501,0.264446883766313,1809.0,645500.0,0.9445804100723336,0.0655402168706179,3.7311590197162334,0.027239194173839,17368.0,1
91945,9.0,4.2444444444444445,7.64,0.129,2.0,411.0,27541.0,37.4,77989.0,33281.0,0.1886504680761544,0.0983987509531244,0.6708688403736285,0.432627718673977,1693.0,593300.0,0.9635848462587888,0.0776371888323476,3.8387970072848985,0.0241278623021361,9182.0,0
91948,0.0,0.0,0.0,0.0,0.0,0.0,104.0,27.4,86305.5,26816.0,0.6741573033707865,0.1346153846153846,0.0,0.0,1758.0,275000.0,0.3308270676691729,0.3488372093023256,4.1805208333333335,0.0,44.0,0
91950,20.0,4.375,17.5,0.057,1.4166666666666667,897.0,57844.0,35.6,59414.0,25102.0,0.1455768789662818,0.1409653550930087,0.6143334983560369,0.6629209598229722,1486.0,504300.0,0.9361072974970958,0.082572529924934,3.331875280394796,0.0415009380863039,17728.0,0
91962,0.0,0.0,0.0,0.0,0.0,0.0,2528.0,49.4,126833.0,52494.0,0.3820971867007672,0.079509493670886,0.3320776945961161,0.1720727848101265,2683.0,459700.0,0.8454469507101086,0.2484889187374076,3.939402410237296,0.0,1012.0,0
91963,0.0,0.0,0.0,0.0,0.0,0.0,624.0,40.5,86305.5,19503.0,0.3276353276353276,0.2852564102564102,0.4978167633759629,0.7756410256410257,1758.0,371100.0,0.7608695652173914,0.0804597701149425,4.1805208333333335,0.0,140.0,0
91977,14.0,4.392857142857143,12.3,0.081,1.3636363636363635,702.0,65497.0,35.0,86189.0,34807.0,0.2381261294657337,0.1066003023039223,0.6442179731891143,0.4673801853520009,1813.0,589400.0,0.9678801911424209,0.0805618486633439,3.9616197830483535,0.0139895499747176,19647.0,0
91978,1.0,5.0,1.0,0.909,0.0,1.0,11006.0,36.7,95541.0,36596.0,0.2473361747469366,0.1832636743594403,0.6415669782518739,0.3454479374886425,2200.0,528000.0,0.9826187717265352,0.0649526387009472,3.618977272727273,0.0090073529411764,3392.0,0
91980,0.0,0.0,0.0,0.0,0.0,0.0,103.0,45.0,86305.5,14368.0,0.2692307692307692,0.0,0.0,1.0,1758.0,597700.0,1.0,0.0,4.1805208333333335,0.0,14.0,0
92003,0.0,0.0,0.0,0.0,0.0,0.0,4404.0,49.1,106813.0,66260.0,0.3316938210882262,0.1296548592188919,0.3953877666735613,0.2529518619436876,2032.0,838000.0,0.9853107344632768,0.0677377333912288,4.380454396325459,0.0,1744.0,0
92004,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,60.3,75128.0,49463.0,0.2655159750275431,0.0425,0.4105154686196485,0.3259375,986.0,377800.0,0.5423262216104611,0.0696296296296296,6.349560513860717,0.0,1576.0,0
92007,0.0,0.0,0.0,0.0,0.0,0.0,11939.0,40.2,151406.0,73354.0,0.5839866951770016,0.1407153027891783,0.3847138996560384,0.2068012396348102,2506.0,1658800.0,0.9172067739912187,0.042233242681171,5.034783187017824,0.0,4387.0,0
92008,0.0,0.0,0.0,0.0,0.0,0.0,27373.0,42.9,101897.0,62401.0,0.480759863614223,0.0847185182479085,0.4316603247842437,0.2099514119753041,2223.0,1051400.0,0.8945806058760847,0.0692487521324319,3.8198005698005697,0.0229028697571743,11753.0,0
92009,1.0,5.0,1.0,0.909,0.0,7.0,46334.0,41.8,163402.0,73433.0,0.5856057501339806,0.0625458626494582,0.3917264932112186,0.1430914663098372,2825.0,1158900.0,0.9405462062540034,0.0570441163921836,4.820117994100295,0.0043674144906215,16152.0,1
92010,0.0,0.0,0.0,0.0,0.0,0.0,16566.0,41.0,117340.0,55779.0,0.4847428814279643,0.0656766871906314,0.4878191000340918,0.1470481709525534,2465.0,899000.0,0.9494414207963334,0.0632809813137682,3.966869506423259,0.0013698630136986,6629.0,0
92011,1.0,4.8,0.96,0.943,0.0,13.0,24472.0,43.4,141739.0,67295.0,0.5948667209870795,0.0634602811376266,0.4545164039373092,0.173259235044132,2894.0,1079100.0,0.913767904121602,0.0458209588459906,4.081404054365354,0.0047972483707458,9378.0,0
92014,9.0,3.844444444444445,6.92,0.142,2.1666666666666665,767.0,12532.0,52.9,203520.0,122679.0,0.6858690300344658,0.0403766358123204,0.2661864807176444,0.0747685924034471,3087.0,2000001.0,0.8362279098110909,0.0437839565356343,5.494007126660188,0.0032285471537807,5489.0,0
92019,7.0,3.7142857142857135,5.2,0.189,1.75,179.0,45937.0,39.3,93732.0,42311.0,0.3113644460277877,0.092648627468054,0.421203079409178,0.2120295186886387,1977.0,675400.0,0.949086571661749,0.0743837084673097,3.950935761254426,0.0030856871587942,15118.0,0
92020,16.0,3.78125,12.1,0.082,2.083333333333333,529.0,59775.0,36.4,71400.0,33011.0,0.2429676424503196,0.1562024257632789,0.5083844435358,0.2645420326223338,1695.0,676200.0,0.9682882529085464,0.0852680750191731,3.510324483775811,0.0318312709160245,19725.0,0
92021,14.0,4.385714285714285,12.28,0.081,1.7,726.0,69638.0,35.5,68093.0,32674.0,0.2029254801979128,0.1715873517332491,0.5195053520136044,0.2860937993624171,1721.0,545600.0,0.968174700579796,0.0720099079971691,3.297162502421073,0.0203440344682367,22877.0,0
92024,5.0,3.98,3.98,0.245,2.0,85.0,50222.0,43.7,141329.0,79296.0,0.5788824538824539,0.0535223607184102,0.3160091059478592,0.1345028075345466,2471.0,1299800.0,0.9171764705882351,0.0461578907834447,4.766255227303386,0.0084023478330787,19490.0,1
92025,0.0,0.0,0.0,0.0,0.0,0.0,50270.0,36.4,66894.0,36497.0,0.268746465037359,0.1720708175850407,0.5612338335879898,0.5302963994430078,1700.0,705700.0,0.9626988170034528,0.0437127216275839,3.279117647058824,0.0184748427672955,17008.0,1
92026,0.0,0.0,0.0,0.0,0.0,0.0,53053.0,37.7,86579.0,41892.0,0.2971382722653116,0.1139238120370195,0.5586684368949387,0.4086856539686728,1943.0,632600.0,0.9525456003207056,0.0494059479005239,3.713287013209813,0.0106332516404458,19009.0,0
92027,0.0,0.0,0.0,0.0,0.0,0.0,55750.0,35.4,80260.0,32488.0,0.2029750088380061,0.1099551569506726,0.5648299499561323,0.5688609865470852,1844.0,609400.0,0.9655691124853752,0.0485004522997703,3.6270788141720898,0.0128744186046511,17331.0,0
92028,1.0,5.0,1.0,0.909,0.0,27.0,51135.0,38.3,96160.0,41108.0,0.3195735135607539,0.1190378410090935,0.5262230565436222,0.4207489977510511,1637.0,710800.0,0.933281785043632,0.0653272628545173,4.895133374058236,0.0106097172259915,16898.0,0
92029,0.0,0.0,0.0,0.0,0.0,0.0,19986.0,44.1,110456.0,56615.0,0.4071419089340236,0.050035024517162,0.4998444604137587,0.2625838086660662,2212.0,850900.0,0.9644303797468354,0.0297504798464491,4.161241711874624,0.0066707095209217,7619.0,0
92036,0.0,0.0,0.0,0.0,0.0,0.0,3075.0,57.2,72500.0,49408.0,0.2601656626506024,0.080650406504065,0.3024196071210397,0.1668292682926829,1477.0,537700.0,0.616580310880829,0.0752461322081575,4.090498758745205,0.0,1428.0,0
92037,36.0,4.316666666666666,31.08,0.032,2.0,4989.0,37665.0,46.3,136601.0,90214.0,0.645028818443804,0.0845878136200716,0.4106961422149486,0.1305455993628036,2327.0,1839900.0,0.8410418066249806,0.0654110868057408,4.891885116745452,0.0316915741117636,16275.0,1
92040,8.0,4.275,6.84,0.144,2.0,404.0,45906.0,39.2,95952.0,39731.0,0.2312368633791431,0.0745654162854528,0.3705133164436054,0.2143946325099115,1779.0,613500.0,0.9478027015463604,0.0703329266166986,4.494659921304104,0.0086269217793628,15507.0,0
92054,0.0,0.0,0.0,0.0,0.0,0.0,37050.0,37.5,68713.0,40878.0,0.3418516355140187,0.1328475033738191,0.5395381631007149,0.382995951417004,1784.0,753400.0,0.8408849061887427,0.0778387855857518,3.209687967115097,0.0200114351057747,15014.0,1
92055,0.0,0.0,0.0,0.0,0.0,0.0,10618.0,21.2,86305.5,32008.0,0.1033254156769596,0.0,0.5649269329135707,0.2992088905631945,1758.0,597700.0,0.9309261051013704,0.0,4.1805208333333335,0.0067008277493102,0.0,0
92056,0.0,0.0,0.0,0.0,0.0,0.0,54190.0,38.1,97736.0,43086.0,0.3628661087866108,0.0610629267392507,0.5557448288370559,0.3179922494925263,2301.0,646800.0,0.9584408000389312,0.0523840068419927,3.5396204548746923,0.0090504737961709,19695.0,0
92057,0.0,0.0,0.0,0.0,0.0,0.0,58022.0,37.7,100066.0,39312.0,0.2941340995194386,0.0802109544655475,0.5978140653136299,0.3974354555168729,2381.0,624600.0,0.951019785361884,0.0481966371454242,3.502239955200896,0.0239603891832,18698.0,0
92058,0.0,0.0,0.0,0.0,0.0,0.0,48272.0,24.9,68576.0,28935.0,0.2472603025126047,0.0927452767649983,0.6028855965083779,0.4090984421610871,2471.0,571200.0,0.9140771367659408,0.0482001660829692,2.312693916093349,0.0203914535246412,14149.0,0
92059,0.0,0.0,0.0,0.0,0.0,0.0,1456.0,35.2,94579.0,40451.0,0.1344339622641509,0.0892857142857142,0.5091951769999511,0.5061813186813187,1549.0,390600.0,0.9038854805725972,0.0485436893203883,5.088175166774263,0.0,442.0,0
92060,0.0,0.0,0.0,0.0,0.0,0.0,506.0,66.4,143241.0,57064.0,0.0830039525691699,0.1284584980237154,0.0,0.0,1758.0,625000.0,0.6636771300448431,0.0,4.1805208333333335,0.0,148.0,0
92061,0.0,0.0,0.0,0.0,0.0,0.0,1677.0,55.6,88750.0,47727.0,0.3630907726931733,0.1019677996422182,0.2660517695962868,0.1246273106738223,1758.0,652300.0,0.7179980750721848,0.0192878338278931,4.1805208333333335,0.0,746.0,0
92064,2.0,4.35,1.74,0.543,1.0,110.0,48783.0,41.7,135943.0,58394.0,0.4985708098744045,0.0586269807104934,0.5194539706266708,0.166020949921079,2165.0,911900.0,0.9643580879723448,0.0583255700919437,5.232602001539646,0.007676357700622,16180.0,1
92065,1.0,5.0,1.0,0.909,0.0,4.0,36836.0,40.3,120683.0,48711.0,0.2939216992593173,0.0471006623954826,0.4549882988116778,0.3152350961016397,1853.0,678800.0,0.9458108846724448,0.0364199725707319,5.42737003058104,0.0006958197291655,12113.0,0
92066,0.0,0.0,0.0,0.0,0.0,0.0,319.0,55.5,86305.5,30580.0,0.2029520295202952,0.219435736677116,0.0488988905376324,0.0,1758.0,365200.0,0.8144329896907216,0.0916030534351145,4.1805208333333335,0.0,158.0,0
92067,0.0,0.0,0.0,0.0,0.0,0.0,9186.0,48.2,245427.0,118046.0,0.6665116279069767,0.0947093403004572,0.3893612862351017,0.1493577182669279,3501.0,2000001.0,0.8014613252708491,0.0411132194813409,5.841830905455584,0.0,3181.0,0
92069,1.0,5.0,1.0,0.909,0.0,6.0,46648.0,35.7,86156.0,36651.0,0.3324659068449832,0.1126093294460641,0.5908593400293497,0.4593337334933973,1987.0,659900.0,0.9583413569548752,0.0455329282312366,3.613319912766314,0.0068523236405165,14930.0,0
92070,0.0,0.0,0.0,0.0,0.0,0.0,761.0,44.7,76000.0,38841.0,0.3245033112582781,0.1314060446780552,0.3520809220679013,0.1616294349540079,1375.0,425900.0,0.8086253369272237,0.0368550368550368,4.606060606060606,0.0,300.0,0
92071,22.0,4.113636363636363,18.1,0.055,1.6363636363636365,1482.0,59795.0,39.0,101906.0,42806.0,0.305596130360863,0.0820971653148256,0.4198607763711217,0.1955681913203445,1982.0,603100.0,0.969502783104916,0.0528010088941988,4.28464513958964,0.0147537426773703,20727.0,1
92075,0.0,0.0,0.0,0.0,0.0,0.0,12072.0,47.6,128000.0,84262.0,0.6188811188811189,0.0511100066269052,0.3577744732294144,0.1549867461895294,2853.0,1617500.0,0.8451869004300364,0.027357689039932,3.738754527398061,0.0140306122448979,5110.0,0
