zip_code,competitor_count,avg_competitor_rating,median_competitor_rating,avg_review_count,total_reviews,avg_price_tier,open_count,market_saturation_score,opportunity_score
94904,1,4.9,4.9,46.0,46,2.0,1,0.98,0.926
94920,2,5.0,5.0,17.0,34,,2,2.0,0.476
94941,11,4.6454545454545455,5.0,33.18181818181818,365,2.2857142857142856,11,10.22,0.097
94952,3,4.7,4.9,40.0,120,2.3333333333333335,3,2.82,0.342
94956,2,5.0,5.0,11.0,22,,2,2.0,0.476
94960,1,5.0,5.0,7.0,7,,1,1.0,0.909
94965,5,4.66,4.8,50.2,251,1.0,5,4.66,0.21
95002,1,4.3,4.3,3.0,3,,1,0.86,1.042
95008,30,4.226666666666667,4.45,110.96666666666667,3329,1.8666666666666667,30,25.36,0.039
95014,25,3.668,3.9,129.32,3233,1.9,25,18.34,0.054
95015,1,5.0,5.0,1.0,1,,1,1.0,0.909
95030,5,3.28,3.9,26.0,130,1.5,5,3.28,0.296
95032,17,3.4647058823529413,3.8,88.41176470588235,1503,2.111111111111111,17,11.78,0.084
95033,1,5.0,5.0,6.0,6,,1,1.0,0.909
95035,40,3.5975,3.45,109.825,4393,1.6818181818181819,40,28.78,0.035
95036,1,5.0,5.0,9.0,9,,1,1.0,0.909
95039,1,4.4,4.4,103.0,103,2.0,1,0.88,1.02
95050,20,4.16,4.4,60.4,1208,1.6666666666666667,20,16.64,0.06
95051,20,3.935,4.05,74.7,1494,1.5,20,15.74,0.063
95052,2,3.8,3.8,18.0,36,1.5,2,1.52,0.617
95054,11,3.3363636363636364,3.5,144.8181818181818,1593,1.75,11,7.34,0.134
95060,1,5.0,5.0,6.0,6,,1,1.0,0.909
95070,7,4.514285714285714,4.8,46.42857142857143,325,2.0,7,6.32,0.156
95101,1,3.5,3.5,104.0,104,,1,0.7,1.25
95103,1,2.4,2.4,28.0,28,,1,0.48,1.724
95106,1,3.7,3.7,420.0,420,,1,0.74,1.19
95109,2,2.15,2.15,18.0,36,2.0,2,0.86,1.042
95110,9,3.966666666666667,4.1,121.77777777777777,1096,2.0,9,7.14,0.138
95111,8,4.1625,4.55,59.875,479,1.0,8,6.66,0.148
95112,34,4.514705882352941,4.7,29.147058823529413,991,1.6666666666666667,34,30.7,0.032
95113,18,4.105555555555556,3.9,185.33333333333334,3336,1.8888888888888888,18,14.78,0.067
95116,20,4.025,4.6,24.3,486,1.4166666666666667,20,16.1,0.062
95117,10,4.3,4.65,56.2,562,1.6,10,8.6,0.115
95118,14,3.914285714285714,4.05,164.85714285714286,2308,1.8,14,10.96,0.09
95119,1,3.7,3.7,38.0,38,2.0,1,0.74,1.19
95120,5,4.24,4.3,47.4,237,2.0,5,4.24,0.23
95121,8,4.6375,5.0,45.5,364,1.5,8,7.42,0.133
95122,16,4.0375,4.35,22.875,366,1.4285714285714286,16,12.92,0.077
95123,16,4.28125,4.55,52.625,842,1.6,16,13.7,0.072
95124,17,4.264705882352941,4.4,48.88235294117647,831,1.8181818181818181,17,14.5,0.068
95125,19,3.9473684210526314,4.3,69.73684210526316,1325,1.8888888888888888,19,15.0,0.066
95126,19,3.9421052631578952,4.1,146.68421052631578,2787,1.8,19,14.98,0.066
95127,14,4.5285714285714285,4.9,48.785714285714285,683,1.5714285714285714,14,12.68,0.078
95128,14,4.285714285714286,4.35,99.35714285714286,1391,1.4285714285714286,14,12.0,0.083
95129,17,3.8058823529411767,3.9,104.05882352941177,1769,1.9,17,12.94,0.077
95130,1,5.0,5.0,5.0,5,,1,1.0,0.909
95131,7,3.357142857142857,3.5,165.14285714285714,1156,2.0,7,4.7,0.208
95132,6,3.716666666666667,3.8,118.33333333333333,710,1.2,6,4.46,0.219
95133,10,3.4799999999999995,3.45,96.8,968,1.6,10,6.96,0.142
95134,5,4.7,4.9,25.6,128,3.0,5,4.7,0.208
95135,4,4.6,4.65,44.75,179,1.0,4,3.68,0.265
95136,6,3.8833333333333333,4.15,105.5,633,1.6,6,4.66,0.21
95138,4,3.875,4.15,124.5,498,2.3333333333333335,4,3.1,0.312
95139,3,3.733333333333333,3.1,30.666666666666668,92,1.0,3,2.24,0.427
95140,2,4.25,4.25,7.0,14,2.0,2,1.7,0.556
95148,12,3.8249999999999997,4.65,54.916666666666664,659,2.0,12,9.18,0.108
95152,1,5.0,5.0,5.0,5,,1,1.0,0.909
95161,1,5.0,5.0,8.0,8,1.0,1,1.0,0.909
95201,1,5.0,5.0,3.0,3,,1,1.0,0.909
95202,21,4.152380952380953,4.7,11.047619047619047,232,1.4285714285714286,21,17.44,0.057
95203,13,4.107692307692307,4.8,32.07692307692308,417,1.5,13,10.68,0.093
95204,27,4.122222222222222,4.6,31.444444444444443,849,1.6875,27,22.26,0.045
95205,31,3.7451612903225806,4.5,13.64516129032258,423,1.3125,31,23.22,0.043
95206,29,3.8448275862068964,4.6,17.862068965517242,518,1.6923076923076923,29,22.3,0.045
95207,59,3.7220338983050847,4.4,44.33898305084746,2616,1.6,59,43.92,0.023
95209,14,3.9785714285714286,4.1,46.214285714285715,647,1.625,14,11.14,0.089
95210,18,3.8055555555555554,3.8,53.55555555555556,964,1.3846153846153846,18,13.7,0.072
95212,15,3.5133333333333336,4.2,50.8,762,1.7142857142857142,15,10.54,0.094
95215,19,3.8736842105263154,4.2,19.157894736842106,364,1.7,19,14.72,0.067
95219,17,3.1941176470588233,3.5,41.0,697,1.4285714285714286,17,10.86,0.091
95231,5,4.4399999999999995,5.0,9.6,48,1.0,5,4.44,0.22
95240,3,4.033333333333333,3.9,37.666666666666664,113,1.0,3,2.42,0.397
95242,2,4.15,4.15,18.0,36,1.0,2,1.66,0.568
95316,1,0.0,0.0,0.0,0,,1,0.0,10.0
95330,12,3.591666666666667,3.3,24.916666666666668,299,1.4,12,8.62,0.115
95336,8,3.8,4.05,50.5,404,1.8,8,6.08,0.162
95337,2,2.5,2.5,3.0,6,,2,1.0,0.909
95350,2,4.55,4.55,35.5,71,2.0,2,1.82,0.521
95354,1,4.4,4.4,120.0,120,2.0,1,0.88,1.02
95377,2,5.0,5.0,3.5,7,,2,2.0,0.476
95381,1,5.0,5.0,6.0,6,,1,1.0,0.909
95401,1,5.0,5.0,6.0,6,,1,1.0,0.909
95409,1,5.0,5.0,5.0,5,,1,1.0,0.909
95438,1,0.0,0.0,0.0,0,,1,0.0,10.0
95451,1,5.0,5.0,5.0,5,,1,1.0,0.909
95603,2,1.7,1.7,33.5,67,1.0,2,0.68,1.282
95605,8,3.025,4.1,60.125,481,1.25,8,4.84,0.202
95607,1,2.8,2.8,756.0,756,2.0,1,0.56,1.515
95608,21,4.066666666666667,4.6,40.904761904761905,859,1.6,21,17.08,0.058
95610,23,3.9782608695652173,4.5,35.04347826086956,806,1.6,23,18.3,0.054
95616,66,3.7303030303030305,4.45,84.65151515151516,5587,1.8484848484848484,66,49.24,0.02
95617,1,5.0,5.0,6.0,6,,1,1.0,0.909
95618,21,3.3714285714285714,4.2,56.095238095238095,1178,1.8571428571428572,21,14.16,0.07
95619,1,4.5,4.5,66.0,66,2.0,1,0.9,1.0
95620,2,4.65,4.65,89.5,179,2.0,2,1.86,0.51
95621,17,3.411764705882353,3.5,64.88235294117646,1103,1.3,17,11.6,0.085
95624,3,4.033333333333333,3.8,84.33333333333333,253,1.5,3,2.42,0.397
95628,28,3.8464285714285715,4.25,37.0,1036,2.0,28,21.54,0.046
95630,50,4.048,4.3,64.4,3220,1.7692307692307692,50,40.48,0.025
95637,1,4.3,4.3,23.0,23,1.0,1,0.86,1.042
95645,3,2.2666666666666666,2.5,2.6666666666666665,8,1.0,3,1.36,0.685
95648,6,4.1499999999999995,4.550000000000001,57.833333333333336,347,2.0,6,4.98,0.197
95650,11,4.109090909090909,4.7,31.363636363636363,345,2.0,11,9.04,0.109
95652,2,3.8,3.8,48.5,97,2.0,2,1.52,0.617
95658,11,3.4909090909090907,4.6,53.09090909090909,584,1.6,11,7.68,0.129
95660,12,4.3500000000000005,4.699999999999999,10.416666666666666,125,1.1666666666666667,12,10.44,0.095
95661,27,3.1555555555555554,3.6,58.592592592592595,1582,1.9090909090909092,27,17.04,0.058
95662,11,4.390909090909091,4.6,34.72727272727273,382,1.0,11,9.66,0.102
95663,11,3.7818181818181817,4.6,12.636363636363637,139,1.6666666666666667,11,8.32,0.119
95667,1,4.9,4.9,14.0,14,,1,0.98,0.926
95670,8,4.2875,4.55,54.5,436,2.0,8,6.86,0.144
95673,7,4.242857142857143,4.8,12.428571428571429,87,2.0,7,5.94,0.166
95677,20,4.24,4.5,37.45,749,1.75,20,16.96,0.059
95678,44,3.686363636363636,4.0,88.27272727272727,3884,1.6538461538461537,44,32.44,0.031
95688,2,5.0,5.0,2.5,5,,2,2.0,0.476
95691,19,4.2,4.7,62.1578947368421,1181,1.5,19,15.96,0.062
95694,1,4.7,4.7,65.0,65,2.0,1,0.94,0.962
95695,53,2.9056603773584904,3.2,17.90566037735849,949,1.55,53,30.8,0.032
95697,2,0.5,0.5,0.5,1,3.0,2,0.2,3.333
95698,1,5.0,5.0,5.0,5,2.0,1,1.0,0.909
95713,1,5.0,5.0,4.0,4,,1,1.0,0.909
95742,3,4.966666666666667,5.0,6.666666666666667,20,,3,2.98,0.325
95746,13,3.8923076923076922,4.7,50.46153846153846,656,2.0,13,10.12,0.098
95747,35,4.06,4.7,33.57142857142857,1175,1.8461538461538463,35,28.42,0.035
95758,2,5.0,5.0,28.5,57,,2,2.0,0.476
95762,2,5.0,5.0,7.0,14,,2,2.0,0.476
95765,23,3.747826086956522,4.2,25.695652173913043,591,1.75,23,17.24,0.058
95776,53,2.983018867924528,3.0,31.58490566037736,1674,1.380952380952381,53,31.62,0.032
95799,1,5.0,5.0,6.0,6,,1,1.0,0.909
95811,12,4.191666666666666,4.6,84.58333333333333,1015,1.5,12,10.06,0.098
95814,31,3.8129032258064517,4.1,133.5483870967742,4140,1.7647058823529411,31,23.64,0.042
95815,16,3.76875,3.95,117.0,1872,1.5,16,12.06,0.082
95816,25,4.364,4.5,136.72,3418,1.9333333333333333,25,21.82,0.046
95817,7,4.185714285714286,4.3,36.714285714285715,257,1.2857142857142858,7,5.86,0.168
95818,20,4.175,4.3,114.7,2294,1.8333333333333333,20,16.7,0.06
95819,11,4.290909090909091,4.7,172.27272727272728,1895,1.8,11,9.44,0.105
95820,15,4.046666666666667,4.7,50.333333333333336,755,1.4285714285714286,15,12.14,0.082
95821,19,3.694736842105263,3.7,74.47368421052632,1415,1.7777777777777777,19,14.04,0.071
95822,12,4.458333333333333,4.7,67.25,807,1.8333333333333333,12,10.7,0.093
95823,33,3.712121212121212,4.0,69.75757575757575,2302,1.6470588235294117,33,24.5,0.041
95824,8,3.4625,4.300000000000001,19.125,153,1.25,8,5.54,0.177
95825,39,3.8333333333333335,4.2,59.15384615384615,2307,1.8235294117647058,39,29.9,0.033
95826,7,3.9285714285714284,4.0,43.0,301,2.25,7,5.5,0.179
95827,8,3.8625,4.6,13.75,110,1.0,8,6.18,0.159
95828,15,4.413333333333333,4.8,60.4,906,2.0,15,13.24,0.075
95829,4,1.925,2.0,51.0,204,1.5,4,1.54,0.61
95831,13,4.207692307692308,4.5,79.46153846153847,1033,1.5714285714285714,13,10.94,0.091
95832,7,4.242857142857143,4.5,93.28571428571429,653,1.75,7,5.94,0.166
95833,18,4.2444444444444445,4.55,37.55555555555556,676,1.2222222222222223,18,15.28,0.065
95834,19,4.052631578947368,4.0,59.05263157894737,1122,1.5,19,15.4,0.065
95835,10,4.01,4.35,62.7,627,1.75,10,8.02,0.123
95837,1,4.5,4.5,2.0,2,,1,0.9,1.0
95838,7,4.214285714285714,4.1,38.57142857142857,270,1.25,7,5.9,0.167
95841,13,4.023076923076923,4.3,14.846153846153847,193,1.1666666666666667,13,10.46,0.095
95842,15,3.853333333333333,4.6,32.666666666666664,490,1.8571428571428572,15,11.56,0.086
95843,12,3.5583333333333336,4.25,39.416666666666664,473,1.5,12,8.54,0.116
95864,8,4.025,4.65,78.75,630,1.75,8,6.44,0.153
96648,1,3.5,3.5,45.0,45,,1,0.7,1.25
96678,1,4.6,4.6,119.0,119,,1,0.92,0.98
L7C 2K6,1,0.0,0.0,0.0,0,,1,0.0,10.0
